series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0010.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0010.jpg,75239
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0083.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0083.jpg,77754
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0040.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0040.jpg,45273
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0024.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0024.jpg,5489
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0021.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0021.jpg,66520
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0011.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0011.jpg,102588
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0016.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0016.jpg,50825
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0013.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0013.jpg,66629
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0025.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0025.jpg,53729
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0036.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0036.jpg,40127
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0085.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0085.jpg,83619
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0022.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0022.jpg,98308
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0020.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0020.jpg,55948
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0047.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0047.jpg,62770
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0060.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0060.jpg,41607
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0032.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0032.jpg,78420
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0019.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0019.jpg,107727
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0039.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0039.jpg,37326
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0043.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0043.jpg,85092
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0017.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0017.jpg,115894
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0046.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0046.jpg,99037
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0052.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0052.jpg,159716
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0076.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0076.jpg,64862
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0012.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0012.jpg,34048
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0053.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0053.jpg,93347
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0041.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0041.jpg,104777
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0056.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0056.jpg,87860
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0067.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0067.jpg,103782
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0014.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0014.jpg,96496
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0026.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0026.jpg,55649
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0055.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0055.jpg,75643
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0054.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0054.jpg,58357
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0049.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0049.jpg,66189
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0051.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0051.jpg,46649
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0063.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0063.jpg,34811
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0035.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0035.jpg,146917
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0057.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0057.jpg,33259
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0042.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0042.jpg,86102
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0037.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0037.jpg,113623
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0050.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0050.jpg,95347
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0064.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0064.jpg,59992
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0038.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0038.jpg,73657
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0048.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0048.jpg,31451
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0018.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0018.jpg,52949
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0029.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0029.jpg,112236
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0031.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0031.jpg,84880
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0068.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0068.jpg,84192
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0086.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0086.jpg,127990
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0074.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0074.jpg,92179
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0077.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0077.jpg,70520
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0073.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0073.jpg,60293
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0080.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0080.jpg,105022
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0089.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0089.jpg,70346
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0034.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0034.jpg,71672
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0058.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0058.jpg,114051
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0044.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0044.jpg,45409
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0079.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0079.jpg,62735
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0045.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0045.jpg,72968
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0070.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0070.jpg,80146
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0062.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0062.jpg,58646
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0059.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0059.jpg,65949
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0028.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0028.jpg,115030
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0071.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0071.jpg,86479
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0023.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0023.jpg,95939
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0088.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0088.jpg,100940
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0061.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0061.jpg,78972
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0015.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0015.jpg,85599
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0092.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0092.jpg,124629
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0091.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0091.jpg,63715
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0082.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0082.jpg,82515
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0096.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0096.jpg,39142
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0100.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0100.jpg,28512
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0065.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0065.jpg,84672
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0095.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0095.jpg,124361
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0099.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0099.jpg,14414
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0093.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0093.jpg,31618
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0098.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0098.jpg,99135
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0101.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0101.jpg,61392
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0103.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0103.jpg,76518
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0094.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0094.jpg,92826
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0110.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0110.jpg,100156
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0109.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0109.jpg,65802
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0104.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0104.jpg,93721
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0106.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0106.jpg,74126
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0128.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0128.jpg,69279
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0107.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0107.jpg,65627
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0138.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0138.jpg,36754
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0097.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0097.jpg,96858
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0113.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0113.jpg,135725
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0117.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0117.jpg,65756
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0132.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0132.jpg,38755
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0134.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0134.jpg,95927
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0140.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0140.jpg,38499
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0112.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0112.jpg,140338
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0137.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0137.jpg,66737
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0142.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0142.jpg,74000
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0147.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0147.jpg,12956
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0116.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0116.jpg,107919
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0130.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0130.jpg,60360
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0120.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0120.jpg,69941
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0135.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0135.jpg,58191
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0115.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0115.jpg,95387
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0124.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0124.jpg,83233
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0150.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0150.jpg,4275
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0122.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0122.jpg,83474
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0121.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0121.jpg,130893
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0141.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0141.jpg,138848
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0125.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0125.jpg,89983
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0127.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0127.jpg,91859
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0133.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0133.jpg,127676
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0156.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0156.jpg,41901
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0131.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0131.jpg,99910
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0145.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0145.jpg,81322
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0143.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0143.jpg,85958
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0389.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0389.jpg,54100
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0387.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0387.jpg,106460
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0148.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0148.jpg,112760
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0118.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0118.jpg,107489
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0146.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0146.jpg,76690
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0119.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0119.jpg,124009
eleceed,Eleceed,5,episode-000005-episode-5,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000005-episode-5/page-0391.jpg,datasets/pages/single/eleceed_manwa/episode-000005-episode-5__page-0391.jpg,21426
